Date,Open,High,Low,Close,Volume
2007-06-18,8.216546058654785,8.231219291687012,7.372882843017578,7.592968940734863,15086824
2007-06-25,7.703011989593506,8.399950981140137,7.55628776550293,8.150521278381348,4969735
2007-07-02,8.253227233886719,8.80344295501709,8.216546058654785,8.77409839630127,6635856
2007-07-09,8.77409839630127,9.68378734588623,8.678727149963379,9.5297269821167,3255088
2007-07-16,9.57374382019043,10.087278366088867,9.250950813293457,10.087278366088867,3478229
2007-07-23,9.940553665161133,10.123958587646484,8.656718254089355,8.950166702270508,2762735
2007-07-30,9.383003234863281,9.5297269821167,8.43663215637207,8.80344295501709,2827073
2007-08-06,9.023529052734375,9.720467567443848,8.43663215637207,9.720467567443848,2262340
2007-08-13,9.676450729370117,9.676450729370117,7.116116046905518,8.069822311401367,2463806
2007-08-20,7.8203911781311035,8.216546058654785,7.240830898284912,7.908425807952881,3966355
2007-08-27,7.989123821258545,7.9964599609375,7.116116046905518,7.475590229034424,5111498
2007-09-03,7.548952102661133,7.7983832359313965,7.336202144622803,7.482925891876221,2116079
2007-09-10,7.402227878570557,7.409564018249512,6.969391822814941,7.1087799072265625,1519993
2007-09-17,6.969391822814941,7.776373863220215,6.675943851470947,7.636985778808594,6074665
2007-09-24,7.849736213684082,8.399950981140137,7.7396931648254395,8.399950981140137,3787243
2007-10-01,8.399950981140137,8.509993553161621,7.849736213684082,8.32658863067627,1593602
2007-10-08,8.069822311401367,8.304580688476562,7.849736213684082,7.849736213684082,906598
2007-10-15,7.60764217376709,7.849736213684082,7.240830898284912,7.336202144622803,2529371
2007-10-22,7.006072998046875,7.328866004943848,6.822668075561523,6.822668075561523,2089226
2007-10-29,6.78598690032959,6.932711124420166,6.529220104217529,6.719961166381836,9310128
2007-11-05,6.859348773956299,7.1087799072265625,6.45585823059082,6.734632968902588,1515223
2007-11-12,6.675943851470947,6.712625026702881,6.448522090911865,6.675943851470947,421742
2007-11-19,6.705288887023926,6.712625026702881,5.9129791259765625,6.529220104217529,1009375
2007-11-26,6.529220104217529,6.859348773956299,6.2724528312683105,6.675943851470947,782555
2007-12-03,6.866684913635254,6.969391822814941,6.690616130828857,6.9620561599731445,715627
2007-12-10,6.969391822814941,7.079434871673584,5.795598983764648,6.0083489418029785,5330412
2007-12-17,5.876297950744629,6.111055850982666,5.502151012420654,6.01568603515625,1711101
2007-12-24,6.01568603515625,6.492538928985596,5.979004859924316,6.492538928985596,1256643
2007-12-31,6.492538928985596,6.602581977844238,6.125729084014893,6.419177055358887,355905
2008-01-07,6.419177055358887,6.419177055358887,6.052367210388184,6.228435039520264,2137206
2008-01-14,6.162409782409668,6.19175386428833,5.282064914703369,5.355426788330078,1372915
2008-01-21,4.988616943359375,5.428789138793945,4.585125923156738,4.621807098388672,1030231
2008-01-28,4.621807098388672,4.621807098388672,4.071591854095459,4.144954204559326,2308276
2008-02-04,4.144954204559326,4.2549967765808105,4.034911155700684,4.1009368896484375,1328070
2008-02-11,4.181634902954102,5.128005027770996,4.034911155700684,5.047307014465332,1318800
2008-02-18,5.135341167449951,5.832281112670898,5.047307014465332,5.282064914703369,2138706
2008-02-25,5.245384216308594,5.355426788330078,4.8125481605529785,5.025298118591309,985249
2008-03-03,5.025298118591309,5.472806930541992,4.76853084564209,5.282064914703369,757609
2008-03-10,5.172021865844727,5.230711936950684,3.448014974594116,3.558058023452759,2543547
2008-03-17,3.506704092025757,3.57273006439209,2.934480905532837,3.10321307182312,1745179
2008-03-24,3.1178860664367676,3.4039969444274902,2.9711620807647705,3.2059199810028076,987974
2008-03-31,3.2059199810028076,3.22792911529541,2.963824987411499,2.963824987411499,588449
2008-04-07,2.963824987411499,3.2205920219421387,2.795093059539795,3.2205920219421387,1757991
2008-04-14,3.22792911529541,3.558058023452759,3.0445239543914795,3.5287129878997803,1772303
2008-04-21,3.5287129878997803,3.5874030590057373,3.301290988922119,3.3746531009674072,944901
2008-04-28,3.3966610431671143,3.7487990856170654,3.242600917816162,3.7487990856170654,949807
2008-05-05,3.844170093536377,3.99822998046875,3.4113340377807617,3.5360488891601562,1881353
